event_id,title,category,starts_at,display_date,lifecycle,days_until,department,city,venue,address,is_free,price_from,price_to,price_label,status,confidence,source_count,image_url,video_url,url,ticket_urls
evt_ab2d744f1fbd8e,Live Sound Rock Festival,concierto,2027-04-24T16:00:00-04:00,Sábado 24 de abril · 16:00,proximo,217,Bolivia,Santa Cruz de la Sierra,Cancha Tenis Real Santa Cruz,"Avenida San Aurelio y 3er Anillo Externo, Santa Cruz de la Sierra, Bolivia.",False,,,,programado,0.93,1,https://superticket.bo/media/imagenes_eventos/home/2026/06/Shopwwwww_Cuadrado.jpg,,https://superticket.bo/LIVE-SOUND-ROCK-FESTIVAL/,https://superticket.bo/LIVE-SOUND-ROCK-FESTIVAL/ | https://superticket.bo/LIVE-SOUND-ROCK-FESTIVAL
evt_48c45c2c902fde,GAMS Gobierno Autonomo Municipal de Sucre,conferencia,2027-05-25T00:00:00-04:00,Martes 25 de mayo,proximo,248,Chuquisaca,Sucre,Casa de la Libertad,ZONA ALTA NORTE DEL DISTRITO 3 14 agosto,False,231.61,,Bs 231.61,programado,0.68,1,https://sucre.bo/wp-content/uploads/2026/09/792207396_1046052848036142_3115788214822072533_n-310x165.jpeg,,https://sucre.bo/noticias/,
evt_710befb0f03a81,Nuestras Ferias | Fexpocruz,feria,2027-07-01T00:00:00-04:00,Del 1 al 4 de julio,proximo,285,Santa Cruz,Santa Cruz de la Sierra,Fexpocruz,Avenida Roca y Coronado,False,,,,programado,0.68,1,,,https://www.fexpocruz.com.bo/ferias,
evt_4acf273e47aebe,Specialty Coffee Expo,feria,2027-07-01T17:00:00-04:00,Del 1 al 4 de julio · 17:00,proximo,285,Santa Cruz,Santa Cruz de la Sierra,Fexpocruz,calle y pabellón. Ver más Ver resumen Más InformaciÓN 01 Mapas y Recorridos,False,,,,programado,0.81,1,,,https://www.fexpocruz.com.bo/feria/specialty-coffee-expo,
evt_1c99fd55da5926,FERIA PROFESIOGRÁFICA PRESENTA MEDIO CENTENAR DE CARRERAS PROFESIONALES DE LA UTO,feria,2027-07-03T00:00:00-04:00,Sábado 3 de julio,proximo,287,Oruro,Oruro,,,False,,,,programado,0.61,1,https://www.uto.edu.bo/wp-content/uploads/2026/09/WhatsApp-Image-2026-08-27-at-10.20.18.jpeg,,https://www.uto.edu.bo/feria-profesiografica-presenta-medio-centenar-de-carreras-profesionales-de-la-uto/,
evt_fe17b710223e94,Eventos culturales – GOBIERNO AUTÓNOMO MUNICIPAL DE LA PAZ,teatro,2027-08-06T00:00:00-04:00,Viernes 6 de agosto,proximo,321,La Paz,La Paz,Teatro Municipal Alberto Saavedra Pérez,,False,,,,programado,0.68,1,,,https://lapaz.bo/eventos-culturales/,
evt_4c76d9bd82c806,MUSEF Regional Sucre,taller,2027-08-10T15:30:00-04:00,Del 10 al 21 de agosto · 15:30,proximo,325,Chuquisaca,Sucre,,Calle España #74,False,,,,programado,0.8,1,https://scontent-sjc6-1.xx.fbcdn.net/v/t39.30808-6/771694534_1574782511103583_7343322475350404313_n.jpg?stp=dst-jpg_tt6&cstp=mx1367x2048&ctp=p600x600&_nc_cat=104&ccb=1-7&_nc_sid=cae128&_nc_ohc=_Ip5_8v630MQ7kNvwEFVd1A&_nc_oc=AdrWiGD1cZswozAlY2eJC7fzONtPGm_QVcmcl_MU24SiHxEyFGXNmKF4xI-8JRpdGP8&_nc_zt=23&_nc_ht=scontent-sjc6-1.xx&_nc_gid=lCRHsXz8vDNH5olXjg9Jjw&_nc_ss=7f289&oh=00_AQH2XCdit6CdDnqf5ulQqLGtP0o-4uycMNWo_buRS_UX5Q&oe=6A87A1C9,,https://www.facebook.com/musefsucre/posts/musefsucre-%F0%9D%90%93%F0%9D%90%9A%F0%9D%90%A5%F0%9D%90%A5%F0%9D%90%9E%F0%9D%90%AB-de-xilograf%C3%ADate-invitamos-a-ser-parte-de-este-taller-para-cono/1574782797770221/,
evt_603ea08a34f0a7,Espectáculos,feria,2027-08-12T00:00:00-04:00,Jueves 12 de agosto,proximo,327,Cochabamba,Cochabamba,,calle Uyustus,False,18.0,18.0,Bs 18,programado,0.61,1,https://www.lostiempos.com/sites/default/files/styles/noticia_home_apertura/public/media_imagen/2026/7/24/12_dc_cartelera_1_0.jpg?itok=9MQ7b8B8,,https://www.lostiempos.com/doble-click/espectaculos,
evt_adc2c807f56a31,07/09/2026 Interesante Devoción y cultura Santuario de la Purísima Concepción de Cotoca En el departamento de Santa…,deporte,2027-08-12T22:33:00-04:00,Jueves 12 de agosto · 22:33,proximo,327,Cochabamba,Quillacollo,estadio Ramón Aguilera Costas,,False,,,,programado,0.81,1,https://www.lostiempos.com/sites/default/files/styles/noticia_home_apertura/public/media_imagen/2026/9/7/6_cotoca_5.jpg?itok=DodejBFL,,https://www.lostiempos.com/tendencias,
evt_eb0182ea391c59,02/09/2026 Salud Cuál es el verdadero impacto de dormir con la ventana abierta en el organismo Dormir con la ventana…,cine,2027-08-12T22:33:00-04:00,Jueves 12 de agosto · 22:33,proximo,327,La Paz,La Paz,Estadio Hernando Siles,,False,,,,programado,0.75,1,https://www.lostiempos.com/sites/default/files/styles/noticia_home_apertura/public/media_imagen/2026/9/2/11_dc_1.jpg?itok=-SPQufah,,https://www.lostiempos.com/tendencias,
evt_72f17feca5726b,04/09/2026 Medio Ambiente Dos pichones de paraba azul nacen por primera vez en una caja nido en el Pantanal…,cine,2027-08-12T22:33:00-04:00,Jueves 12 de agosto · 22:33,proximo,327,Cochabamba,Cochabamba,,zona de explosiones y remoción de escombros aún no puede avanzar Ver más 6,False,,,,programado,0.68,1,https://www.lostiempos.com/sites/default/files/styles/noticia_home_apertura/public/media_imagen/2026/9/4/11_dc_2.jpg?itok=YJgR85du,,https://www.lostiempos.com/tendencias,
evt_ac89f529d62e0f,Espectáculos,deporte,2027-08-18T00:00:00-04:00,Miércoles 18 de agosto,proximo,333,Cochabamba,Cochabamba,estadio Capriles Los,,False,,,,programado,0.68,1,https://www.lostiempos.com/sites/default/files/styles/noticia_home_apertura/public/media_imagen/2026/7/24/12_dc_cartelera_1_0.jpg?itok=9MQ7b8B8,,https://www.lostiempos.com/doble-click/espectaculos,
evt_5ffce9b625d4a0,La UTO alista la Feria Profesiográfica para presentar su oferta académica de 48 carreras profesionales,feria,2027-08-27T00:00:00-04:00,Del 27 al 29 de agosto,proximo,342,Oruro,Oruro,,,False,,,,programado,0.61,1,https://www.uto.edu.bo/wp-content/uploads/2026/08/noticia-feria.png,,https://www.uto.edu.bo/la-uto-alista-la-feria-profesiografica-para-presentar-su-oferta-academica-de-48-carreras-profesionales/,
evt_9bfc4730029f06,Espectáculos,deporte,2027-08-28T14:50:00-04:00,Sábado 28 de agosto · 14:50,proximo,343,La Paz,La Paz,Estadio Hernando Siles,,False,,,,programado,0.81,1,https://www.lostiempos.com/sites/default/files/styles/noticia_home_apertura/public/media_imagen/2026/7/24/12_dc_cartelera_1_0.jpg?itok=9MQ7b8B8,,https://www.lostiempos.com/doble-click/espectaculos,
evt_ba15d62df4cd50,Fundación Patiño La Paz,exposicion,2027-09-03T22:00:00-04:00,Del 3 al 26 de septiembre · 22:00,proximo,349,La Paz,La Paz,,,True,,,Entrada libre,programado,0.86,1,https://scontent-dfw6-1.xx.fbcdn.net/v/t39.30808-6/791275128_1525038893001018_5685084875543877338_n.jpg?stp=dst-jpg_tt6&cstp=mx1626x2048&ctp=p600x600&_nc_cat=103&ccb=1-7&_nc_sid=cae128&_nc_ohc=heghHcH9NHgQ7kNvwGDuGG8&_nc_oc=AdpIiJ97qgSoqfTFT6GfXwO92xRoaBlNAN07agGfuu9kLCMBSjs19_w89KZ7vDHXfnA&_nc_zt=23&_nc_ht=scontent-dfw6-1.xx&_nc_gid=8lWEyAq83UruGrtDUF349g&_nc_ss=7f289&oh=00_AQI_UwPy1eIZpH6xfHtl7yLAcJe6Kv_CE2fazRR_yUTJzQ&oe=6AAE32F3,,https://www.facebook.com/EspacioPatinoLaPaz/posts/cultura-hay-exposiciones-que-nos-invitan-a-detenernos-observar-y-descubrir-otras/1535026708668903/,
evt_ecb83a01c02bde,Espectáculos,deporte,2027-09-04T00:00:00-04:00,Sábado 4 de septiembre,proximo,350,Cochabamba,Quillacollo,estadio Ramón Aguilera Costas,,False,,,,programado,0.68,1,https://www.lostiempos.com/sites/default/files/styles/noticia_home_apertura/public/media_imagen/2026/7/24/12_dc_cartelera_1_0.jpg?itok=9MQ7b8B8,,https://www.lostiempos.com/doble-click/espectaculos,
evt_9b41fe2d01dc59,"La Festividad del Señor de Burgos, una de las celebraciones de mayor tradición y devoción del Cono Sur Cochabambino,…",festival,2027-09-08T00:00:00-04:00,Del 8 al 15 de septiembre,proximo,354,Cochabamba,,,,False,,,,programado,0.61,1,https://scontent-atl3-1.xx.fbcdn.net/v/t39.99422-6/800715265_2129212151359156_6021913127995031580_n.png?stp=dst-jpg_tt6&cstp=mx1066x1600&ctp=p526x296&_nc_cat=107&ccb=1-7&_nc_sid=833d8c&_nc_ohc=W8owLAG68DYQ7kNvwE8N9mr&_nc_oc=Ado8CGkeWFrj6M8tMXw7211QZj2aZVV-puw_8YqWcIz8JmPgvgUj7AXSmJ6B1R5ccAA&_nc_zt=14&_nc_ht=scontent-atl3-1.xx&_nc_gid=QoJGf6xpvYaCGdMY2Rx9Ig&_nc_ss=7f289&oh=00_AQJzHUt47O9WL-aiJVLil88rZGNHkIhQYcYoZ_669P2TqQ&oe=6AAAB030,,https://www.facebook.com/GobernacionDeCochabamba/posts/pfbid0rfVERQ4Ns5F3EKeyGtRZv23bDYyC4wRPuMZr9PcjHQMguPDp9cB6tnQ7VXNwKVful?__cft__[0]=AZgbXgL6jQuTqHg9nAAwtAJ7w_NV-HIhiSh1zpyW180Vpc5nI38jGsgUTUakV88aqBoWgJG47lFupcGglFQ8RIyN7bocVgi95AMOFxrv-Y7stGMY-NgAcoOyTY-QIcEpGtc3_WXayd83lqDUxEwbaKvrRhiInCAynjVi_o1TZGt2cAlZyLPHUzzwdMo&__tn__=%2CO%2CP-R,
evt_9ea8741680468c,Fundación Patiño Cochabamba,exposicion,2027-09-10T21:00:00-04:00,Del 10 al 30 de septiembre · 21:00,proximo,356,Cochabamba,Cochabamba,Centro Pedagógico y Cultural Simón I. Patiño,,False,,,,programado,0.93,1,https://scontent-ams2-1.xx.fbcdn.net/v/t39.99422-6/806416446_1084462730607108_956648851822232661_n.png?stp=dst-jpg_tt6&cstp=mx2048x1536&ctp=p600x600&_nc_cat=103&ccb=1-7&_nc_sid=cae128&_nc_ohc=9fPj7iGeyogQ7kNvwHC540F&_nc_oc=Adru0RISwoK0rlVB2OpPqJXsBuMEE0VZRXL-b5lhe5ZD5NxQwU3bp0yO-p3JBrDYyfM&_nc_zt=14&_nc_ht=scontent-ams2-1.xx&_nc_gid=slHBL5A93ykoJlCxzmv9NA&_nc_ss=7f289&oh=00_AQIRf0H7rW4rzMB4_NGsaY5e0SX3Mwarl3ko9aoWyez5fA&oe=6AADD5C8,,https://www.facebook.com/FundacionPatinoCochabamba/posts/cultura-as%C3%AD-se-vivi%C3%B3-la-inauguraci%C3%B3n-de-%F0%9D%97%94%F0%9D%97%A7%F0%9D%97%94%F0%9D%97%A5-una-exposici%C3%B3n-de-fotograf%C3%ADa-de-kel/1541657081333880/,
evt_cab71456af6bc1,Agenda Dramaturgia Boliviana - Dramaturgia de la Percepción 15/10/2024 - 09:15 Cultural Ver más Balau: Taller de…,teatro,2027-09-14T21:15:00-04:00,Martes 14 de septiembre · 21:15,proximo,360,Cochabamba,Cochabamba,mARTadero,esquina Oquendo 25/08/2024 - 19:00 Cultural Ver más Espectáculo de danza: Negr,False,17.95,17.95,Bs 17.95,programado,0.81,1,https://www.lostiempos.com/sites/default/files/styles/noticia_home_tipo_2/public/agenda_cultural/imagen/whatsapp_image_2024-10-15_at_09.12.23_1.jpeg?itok=UmYLUCEu,,https://www.lostiempos.com/servicios/agenda-cultural,
